sample_name	target	off_target	off_target_cosine	off_target_rank	source
dec_MAP2K2_0934	MAP2K2	KDR	0.1357		exact
dec_MAP2K2_0935	MAP2K2	TGFBR1	0.0493		exact
dec_MAP2K2_0935	MAP2K2	MAP2K3	0.1765		exact
dec_MAP2K2_0935	MAP2K2	MAP2K4	0.2339	23	exact
dec_MAP2K2_0935	MAP2K2	MAP2K5			missing
dec_MAP2K2_0935	MAP2K2	MAP2K6	0.1869		exact
dec_MAP2K2_0935	MAP2K2	MAP2K7	0.1086		exact
dec_MAP2K2_0935	MAP2K2	KDR	-0.0132		exact
dec_MAP2K2_0936	MAP2K2	TGFBR1	0.0975		exact
dec_MAP2K2_0936	MAP2K2	MAP2K3	0.1130		exact
dec_MAP2K2_0936	MAP2K2	MAP2K4	0.1521		exact
dec_MAP2K2_0936	MAP2K2	MAP2K5			missing
dec_MAP2K2_0936	MAP2K2	MAP2K6	0.1103		exact
dec_MAP2K2_0936	MAP2K2	MAP2K7	0.0234		exact
dec_MAP2K2_0936	MAP2K2	KDR	0.0197		exact
dec_MAP2K2_0937	MAP2K2	TGFBR1	0.0172		exact
dec_MAP2K2_0937	MAP2K2	MAP2K3	0.0986		exact
dec_MAP2K2_0937	MAP2K2	MAP2K4	0.1882	27	exact
dec_MAP2K2_0937	MAP2K2	MAP2K5			missing
dec_MAP2K2_0937	MAP2K2	MAP2K6	0.1046		exact
dec_MAP2K2_0937	MAP2K2	MAP2K7	0.0357		exact
dec_MAP2K2_0937	MAP2K2	KDR	0.0642		exact
dec_MAP2K2_0938	MAP2K2	TGFBR1	0.0506		exact
dec_MAP2K2_0938	MAP2K2	MAP2K3	0.0421		exact
dec_MAP2K2_0938	MAP2K2	MAP2K4	0.1519		exact
dec_MAP2K2_0938	MAP2K2	MAP2K5			missing
dec_MAP2K2_0938	MAP2K2	MAP2K6	0.0496		exact
dec_MAP2K2_0938	MAP2K2	MAP2K7	-0.0022		exact
dec_MAP2K2_0938	MAP2K2	KDR	0.1328	35	exact
dec_MAP2K2_0939	MAP2K2	TGFBR1	0.0670		exact
dec_MAP2K2_0939	MAP2K2	MAP2K3	0.1054		exact
dec_MAP2K2_0939	MAP2K2	MAP2K4	0.1752		exact
dec_MAP2K2_0939	MAP2K2	MAP2K5			missing
dec_MAP2K2_0939	MAP2K2	MAP2K6	0.1084		exact
dec_MAP2K2_0939	MAP2K2	MAP2K7	0.0418		exact
dec_MAP2K2_0939	MAP2K2	KDR	0.0473		exact
dec_MAP2K2_0940	MAP2K2	TGFBR1	0.0621		exact
dec_MAP2K2_0940	MAP2K2	MAP2K3	0.1565		exact
dec_MAP2K2_0940	MAP2K2	MAP2K4	0.2491	185	exact
dec_MAP2K2_0940	MAP2K2	MAP2K5			missing
dec_MAP2K2_0940	MAP2K2	MAP2K6	0.1680		exact
dec_MAP2K2_0940	MAP2K2	MAP2K7	0.1097		exact
dec_MAP2K2_0940	MAP2K2	KDR	0.0686		exact
dec_MAP2K2_0941	MAP2K2	TGFBR1	0.0527		exact
dec_MAP2K2_0941	MAP2K2	MAP2K3	0.0793		exact
dec_MAP2K2_0941	MAP2K2	MAP2K4	0.1421		exact
dec_MAP2K2_0941	MAP2K2	MAP2K5			missing
dec_MAP2K2_0941	MAP2K2	MAP2K6	0.0786		exact
dec_MAP2K2_0941	MAP2K2	MAP2K7	-0.0146		exact
dec_MAP2K2_0941	MAP2K2	KDR	0.0579		exact
dec_MAP2K2_0942	MAP2K2	TGFBR1	0.0164		exact
dec_MAP2K2_0942	MAP2K2	MAP2K3	0.1677		exact
dec_MAP2K2_0942	MAP2K2	MAP2K4	0.2173	26	exact
dec_MAP2K2_0942	MAP2K2	MAP2K5			missing
dec_MAP2K2_0942	MAP2K2	MAP2K6	0.1849		exact
dec_MAP2K2_0942	MAP2K2	MAP2K7	0.0838		exact
dec_MAP2K2_0942	MAP2K2	KDR	0.0142		exact
dec_MAP2K2_0944	MAP2K2	TGFBR1	0.0122		exact
dec_MAP2K2_0944	MAP2K2	MAP2K3	0.1383		exact
dec_MAP2K2_0944	MAP2K2	MAP2K4	0.1811		exact
dec_MAP2K2_0944	MAP2K2	MAP2K5			missing
dec_MAP2K2_0944	MAP2K2	MAP2K6	0.1509		exact
dec_MAP2K2_0944	MAP2K2	MAP2K7	0.0533		exact
dec_MAP2K2_0944	MAP2K2	KDR	0.0707		exact
dec_MAP2K2_0945	MAP2K2	TGFBR1	-0.0498		exact
dec_MAP2K2_0945	MAP2K2	MAP2K3	0.1815		exact
dec_MAP2K2_0945	MAP2K2	MAP2K4	0.2568	23	exact
dec_MAP2K2_0945	MAP2K2	MAP2K5			missing
dec_MAP2K2_0945	MAP2K2	MAP2K6	0.2059	64	exact
dec_MAP2K2_0945	MAP2K2	MAP2K7	0.1086		exact
dec_MAP2K2_0945	MAP2K2	KDR	0.0936		exact
dec_MAP2K2_0947	MAP2K2	TGFBR1	-0.0017		exact
dec_MAP2K2_0947	MAP2K2	MAP2K3	0.1070		exact
dec_MAP2K2_0947	MAP2K2	MAP2K4	0.1750	31	exact
dec_MAP2K2_0947	MAP2K2	MAP2K5			missing
dec_MAP2K2_0947	MAP2K2	MAP2K6	0.1114		exact
dec_MAP2K2_0947	MAP2K2	MAP2K7	0.0422		exact
dec_MAP2K2_0947	MAP2K2	KDR	0.0775		exact
dec_MAP2K2_0948	MAP2K2	TGFBR1	-0.0217		exact
dec_MAP2K2_0948	MAP2K2	MAP2K3	0.1151		exact
dec_MAP2K2_0948	MAP2K2	MAP2K4	0.1957	24	exact
dec_MAP2K2_0948	MAP2K2	MAP2K5			missing
dec_MAP2K2_0948	MAP2K2	MAP2K6	0.1303		exact
dec_MAP2K2_0948	MAP2K2	MAP2K7	0.0656		exact
dec_MAP2K2_0948	MAP2K2	KDR	0.0956		exact
dec_MAP2K2_0949	MAP2K2	TGFBR1	0.0122		exact
dec_MAP2K2_0949	MAP2K2	MAP2K3	0.1383		exact
dec_MAP2K2_0949	MAP2K2	MAP2K4	0.1811		exact
dec_MAP2K2_0949	MAP2K2	MAP2K5			missing
dec_MAP2K2_0949	MAP2K2	MAP2K6	0.1509		exact
dec_MAP2K2_0949	MAP2K2	MAP2K7	0.0533		exact
dec_MAP2K2_0949	MAP2K2	KDR	0.0707		exact
dec_PARP1_0956	PARP1	PARP2	0.3266	64	exact
dec_PARP1_0956	PARP1	PARP3	0.3405	42	exact
dec_PARP1_0956	PARP1	TNKS1			missing
dec_PARP1_0956	PARP1	TNKS2	0.2426	71	exact
dec_PARP1_0958	PARP1	PARP2	0.2844	46	exact
dec_PARP1_0958	PARP1	PARP3	0.3154	9	exact
dec_PARP1_0958	PARP1	TNKS1			missing
dec_PARP1_0958	PARP1	TNKS2	0.2346		exact
dec_PARP1_0959	PARP1	PARP2	0.3053	43	exact
dec_PARP1_0959	PARP1	PARP3	0.3071	18	exact
dec_PARP1_0959	PARP1	TNKS1			missing
dec_PARP1_0959	PARP1	TNKS2	0.1931	61	exact
dec_PARP1_0961	PARP1	PARP2	0.2532	37	exact
dec_PARP1_0961	PARP1	PARP3	0.2502	24	exact
dec_PARP1_0961	PARP1	TNKS1			missing
dec_PARP1_0961	PARP1	TNKS2	0.2082		exact
dec_PARP1_0962	PARP1	PARP2	0.2606		exact
dec_PARP1_0962	PARP1	PARP3	0.3061	5	exact
dec_PARP1_0962	PARP1	TNKS1			missing
dec_PARP1_0962	PARP1	TNKS2	0.1995	34	exact
dec_PARP1_0963	PARP1	PARP2	0.3176	36	exact
dec_PARP1_0963	PARP1	PARP3	0.3398	1	exact
dec_PARP1_0963	PARP1	TNKS1			missing
dec_PARP1_0963	PARP1	TNKS2	0.2659		exact
dec_PARP1_0967	PARP1	PARP2	0.2940	26	exact
dec_PARP1_0967	PARP1	PARP3	0.2186	28	exact
dec_PARP1_0967	PARP1	TNKS1			missing
dec_PARP1_0967	PARP1	TNKS2	0.1180		exact
dec_PARP1_0968	PARP1	PARP2	0.2901	32	exact
dec_PARP1_0968	PARP1	PARP3	0.2617	36	exact
dec_PARP1_0968	PARP1	TNKS1			missing
dec_PARP1_0968	PARP1	TNKS2	0.1784		exact
dec_PARP1_0969	PARP1	PARP2	0.2918	53	exact
dec_PARP1_0969	PARP1	PARP3	0.2817	54	exact
dec_PARP1_0969	PARP1	TNKS1			missing
dec_PARP1_0969	PARP1	TNKS2	0.2516	67	exact
dec_PARP1_0970	PARP1	PARP2	0.3216	6	exact
dec_PARP1_0970	PARP1	PARP3	0.3091	7	exact
dec_PARP1_0970	PARP1	TNKS1			missing
dec_PARP1_0970	PARP1	TNKS2	0.1996		exact
dec_PARP1_0972	PARP1	PARP2	0.3308	6	exact
dec_PARP1_0972	PARP1	PARP3	0.2845	27	exact
dec_PARP1_0972	PARP1	TNKS1			missing
dec_PARP1_0972	PARP1	TNKS2	0.1194		exact
dec_PARP1_0973	PARP1	PARP2	0.2832	26	exact
dec_PARP1_0973	PARP1	PARP3	0.2256	28	exact
dec_PARP1_0973	PARP1	TNKS1			missing
dec_PARP1_0973	PARP1	TNKS2	0.1714		exact
dec_PARP1_0974	PARP1	PARP2	0.2502	82	exact
dec_PARP1_0974	PARP1	PARP3	0.2506	66	exact
dec_PARP1_0974	PARP1	TNKS1			missing
dec_PARP1_0974	PARP1	TNKS2	0.1690	34	exact
dec_PARP1_0976	PARP1	PARP2	0.3267	13	exact
dec_PARP1_0976	PARP1	PARP3	0.2654	27	exact
dec_PARP1_0976	PARP1	TNKS1			missing
dec_PARP1_0976	PARP1	TNKS2	0.1104		exact
dec_PARP1_0979	PARP1	PARP2	0.3186	17	exact
dec_PARP1_0979	PARP1	PARP3	0.3171	6	exact
dec_PARP1_0979	PARP1	TNKS1			missing
dec_PARP1_0979	PARP1	TNKS2	0.1681	31	exact
dec_PARP1_0980	PARP1	PARP2	0.2868	113	exact
dec_PARP1_0980	PARP1	PARP3	0.3070		exact
dec_PARP1_0980	PARP1	TNKS1			missing
dec_PARP1_0980	PARP1	TNKS2	0.2437	1	exact
dec_PARP1_0981	PARP1	PARP2	0.3168	7	exact
dec_PARP1_0981	PARP1	PARP3	0.3131	6	exact
dec_PARP1_0981	PARP1	TNKS1			missing
dec_PARP1_0981	PARP1	TNKS2	0.1602	41	exact
dec_PARP1_0982	PARP1	PARP2	0.2653	45	exact
dec_PARP1_0982	PARP1	PARP3	0.2036		exact
dec_PARP1_0982	PARP1	TNKS1			missing
dec_PARP1_0982	PARP1	TNKS2	0.1382		exact
dec_PARP1_0983	PARP1	PARP2	0.3374	13	exact
dec_PARP1_0983	PARP1	PARP3	0.3462	1	exact
dec_PARP1_0983	PARP1	TNKS1			missing
dec_PARP1_0983	PARP1	TNKS2	0.2046	54	exact
dec_PARP1_0986	PARP1	PARP2	0.3158	6	exact
dec_PARP1_0986	PARP1	PARP3	0.2946	21	exact
dec_PARP1_0986	PARP1	TNKS1			missing
dec_PARP1_0986	PARP1	TNKS2	0.1807	60	exact
dec_PARP1_0988	PARP1	PARP2	0.3160	17	exact
dec_PARP1_0988	PARP1	PARP3	0.3128	1	exact
dec_PARP1_0988	PARP1	TNKS1			missing
dec_PARP1_0988	PARP1	TNKS2	0.2575	61	exact
dec_PARP1_0991	PARP1	PARP2	0.2430	41	exact
dec_PARP1_0991	PARP1	PARP3	0.2914	5	exact
dec_PARP1_0991	PARP1	TNKS1			missing
dec_PARP1_0991	PARP1	TNKS2	0.1682	32	exact
dec_PARP1_0992	PARP1	PARP2	0.3097	17	exact
dec_PARP1_0992	PARP1	PARP3	0.3200	1	exact
dec_PARP1_0992	PARP1	TNKS1			missing
dec_PARP1_0992	PARP1	TNKS2	0.2946	22	exact
dec_PARP1_0993	PARP1	PARP2	0.2491	55	exact
dec_PARP1_0993	PARP1	PARP3	0.2396	44	exact
dec_PARP1_0993	PARP1	TNKS1			missing
dec_PARP1_0993	PARP1	TNKS2	0.1447	67	exact
dec_PARP1_0997	PARP1	PARP2	0.2942	35	exact
dec_PARP1_0997	PARP1	PARP3	0.2698	39	exact
dec_PARP1_0997	PARP1	TNKS1			missing
dec_PARP1_0997	PARP1	TNKS2	0.1240		exact
dec_PARP1_0998	PARP1	PARP2	0.2711	30	exact
dec_PARP1_0998	PARP1	PARP3	0.2979	12	exact
dec_PARP1_0998	PARP1	TNKS1			missing
dec_PARP1_0998	PARP1	TNKS2	0.1421	48	exact
dec_PARP1_1000	PARP1	PARP2	0.2511	26	exact
dec_PARP1_1000	PARP1	PARP3	0.1868		exact
dec_PARP1_1000	PARP1	TNKS1			missing
dec_PARP1_1000	PARP1	TNKS2	0.0866		exact
dec_PARP1_1001	PARP1	PARP2	0.2727	46	exact
dec_PARP1_1001	PARP1	PARP3	0.2601	57	exact
dec_PARP1_1001	PARP1	TNKS1			missing
dec_PARP1_1001	PARP1	TNKS2	0.1834		exact
dec_PARP1_1002	PARP1	PARP2	0.2794	26	exact
dec_PARP1_1002	PARP1	PARP3	0.2584	27	exact
dec_PARP1_1002	PARP1	TNKS1			missing
dec_PARP1_1002	PARP1	TNKS2	0.1600		exact
dec_PARP1_1003	PARP1	PARP2	0.3170	2	exact
dec_PARP1_1003	PARP1	PARP3	0.2734	7	exact
dec_PARP1_1003	PARP1	TNKS1			missing
dec_PARP1_1003	PARP1	TNKS2	0.1409		exact
dec_PARP1_1004	PARP1	PARP2	0.3045	22	exact
dec_PARP1_1004	PARP1	PARP3	0.2856	20	exact
dec_PARP1_1004	PARP1	TNKS1			missing
dec_PARP1_1004	PARP1	TNKS2	0.1605		exact
dec_PARP1_1006	PARP1	PARP2	0.2142	41	exact
dec_PARP1_1006	PARP1	PARP3	0.2624	25	exact
dec_PARP1_1006	PARP1	TNKS1			missing
dec_PARP1_1006	PARP1	TNKS2	0.2107		exact
dec_PARP1_1008	PARP1	PARP2	0.2855	6	exact
dec_PARP1_1008	PARP1	PARP3	0.2424	33	exact
dec_PARP1_1008	PARP1	TNKS1			missing
dec_PARP1_1008	PARP1	TNKS2	0.1427		exact
dec_PARP1_1009	PARP1	PARP2	0.3012	11	exact
dec_PARP1_1009	PARP1	PARP3	0.3196	1	exact
dec_PARP1_1009	PARP1	TNKS1			missing
dec_PARP1_1009	PARP1	TNKS2	0.2170		exact
dec_PARP1_1010	PARP1	PARP2	0.3520	3	exact
dec_PARP1_1010	PARP1	PARP3	0.3556	1	exact
dec_PARP1_1010	PARP1	TNKS1			missing
dec_PARP1_1010	PARP1	TNKS2	0.2091		exact
dec_PARP1_1013	PARP1	PARP2	0.2610	47	exact
dec_PARP1_1013	PARP1	PARP3	0.2585	25	exact
dec_PARP1_1013	PARP1	TNKS1			missing
dec_PARP1_1013	PARP1	TNKS2	0.2370		exact
dec_PARP1_1015	PARP1	PARP2	0.3177	2	exact
dec_PARP1_1015	PARP1	PARP3	0.2865	7	exact
dec_PARP1_1015	PARP1	TNKS1			missing
dec_PARP1_1015	PARP1	TNKS2	0.1683	49	exact
dec_PARP1_1016	PARP1	PARP2	0.2810	46	exact
dec_PARP1_1016	PARP1	PARP3	0.2982	1	exact
dec_PARP1_1016	PARP1	TNKS1			missing
dec_PARP1_1016	PARP1	TNKS2	0.1598		exact
dec_PARP1_1017	PARP1	PARP2	0.2451	25	exact
dec_PARP1_1017	PARP1	PARP3	0.2010	29	exact
dec_PARP1_1017	PARP1	TNKS1			missing
dec_PARP1_1017	PARP1	TNKS2	0.0655		exact
dec_PARP1_1019	PARP1	PARP2	0.3103	3	exact
dec_PARP1_1019	PARP1	PARP3	0.3133	1	exact
dec_PARP1_1019	PARP1	TNKS1			missing
dec_PARP1_1019	PARP1	TNKS2	0.1574	44	exact
dec_PARP1_1021	PARP1	PARP2	0.2659	39	exact
dec_PARP1_1021	PARP1	PARP3	0.2438	41	exact
dec_PARP1_1021	PARP1	TNKS1			missing
dec_PARP1_1021	PARP1	TNKS2	0.1125		exact
dec_PARP1_1022	PARP1	PARP2	0.2506	53	exact
dec_PARP1_1022	PARP1	PARP3	0.2510	5	exact
dec_PARP1_1022	PARP1	TNKS1			missing
dec_PARP1_1022	PARP1	TNKS2	0.2376	70	exact
dec_PARP1_1023	PARP1	PARP2	0.2986	2	exact
dec_PARP1_1023	PARP1	PARP3	0.2729	5	exact
dec_PARP1_1023	PARP1	TNKS1			missing
dec_PARP1_1023	PARP1	TNKS2	0.2559	37	exact
dec_PARP1_1024	PARP1	PARP2	0.2534	25	exact
dec_PARP1_1024	PARP1	PARP3	0.2176	32	exact
dec_PARP1_1024	PARP1	TNKS1			missing
dec_PARP1_1024	PARP1	TNKS2	0.2315	31	exact
dec_PARP1_1025	PARP1	PARP2	0.2592	25	exact
dec_PARP1_1025	PARP1	PARP3	0.2740	38	exact
dec_PARP1_1025	PARP1	TNKS1			missing
dec_PARP1_1025	PARP1	TNKS2	0.1635	71	exact
dec_PARP1_1026	PARP1	PARP2	0.2909	22	exact
dec_PARP1_1026	PARP1	PARP3	0.2777	6	exact
dec_PARP1_1026	PARP1	TNKS1			missing
dec_PARP1_1026	PARP1	TNKS2	0.2234	36	exact
dec_PARP1_1027	PARP1	PARP2	0.3071	2	exact
dec_PARP1_1027	PARP1	PARP3	0.2750	18	exact
dec_PARP1_1027	PARP1	TNKS1			missing
dec_PARP1_1027	PARP1	TNKS2	0.1227	64	exact
dec_PARP1_1028	PARP1	PARP2	0.2583	20	exact
dec_PARP1_1028	PARP1	PARP3	0.2287	27	exact
dec_PARP1_1028	PARP1	TNKS1			missing
dec_PARP1_1028	PARP1	TNKS2	0.1609	38	exact
dec_PARP1_1029	PARP1	PARP2	0.2838	2	exact
dec_PARP1_1029	PARP1	PARP3	0.2557	7	exact
dec_PARP1_1029	PARP1	TNKS1			missing
dec_PARP1_1029	PARP1	TNKS2	0.1003	33	exact
dec_PARP1_1030	PARP1	PARP2	0.2839	5	exact
dec_PARP1_1030	PARP1	PARP3	0.2787	4	exact
dec_PARP1_1030	PARP1	TNKS1			missing
dec_PARP1_1030	PARP1	TNKS2	0.1202		exact
dec_PARP1_1031	PARP1	PARP2	0.2265	27	exact
dec_PARP1_1031	PARP1	PARP3	0.2112	21	exact
dec_PARP1_1031	PARP1	TNKS1			missing
dec_PARP1_1031	PARP1	TNKS2	0.1738	54	exact
dec_PARP1_1033	PARP1	PARP2	0.2405	42	exact
dec_PARP1_1033	PARP1	PARP3	0.2121		exact
dec_PARP1_1033	PARP1	TNKS1			missing
dec_PARP1_1033	PARP1	TNKS2	0.1123		exact
dec_PARP1_1034	PARP1	PARP2	0.2444	20	exact
dec_PARP1_1034	PARP1	PARP3	0.2190		exact
dec_PARP1_1034	PARP1	TNKS1			missing
dec_PARP1_1034	PARP1	TNKS2	0.1756	22	exact
dec_PARP1_1037	PARP1	PARP2	0.2405	42	exact
dec_PARP1_1037	PARP1	PARP3	0.2121		exact
dec_PARP1_1037	PARP1	TNKS1			missing
dec_PARP1_1037	PARP1	TNKS2	0.1123		exact
dec_PARP1_1038	PARP1	PARP2	0.2444	20	exact
dec_PARP1_1038	PARP1	PARP3	0.2190		exact
dec_PARP1_1038	PARP1	TNKS1			missing
dec_PARP1_1038	PARP1	TNKS2	0.1756	22	exact
dec_PARP1_1039	PARP1	PARP2	0.2900	17	exact
dec_PARP1_1039	PARP1	PARP3	0.2923	5	exact
dec_PARP1_1039	PARP1	TNKS1			missing
dec_PARP1_1039	PARP1	TNKS2	0.2985	4	exact
dec_PARP2_1047	PARP2	PARP1	0.2950	17	exact
dec_PARP2_1047	PARP2	PARP3	0.3500	3	exact
dec_PARP2_1047	PARP2	TNKS1			missing
dec_PARP2_1047	PARP2	TNKS2	0.1812		exact
dec_PARP2_1051	PARP2	PARP1	0.2961	16	exact
dec_PARP2_1051	PARP2	PARP3	0.3580	1	exact
dec_PARP2_1051	PARP2	TNKS1			missing
dec_PARP2_1051	PARP2	TNKS2	0.2037	52	exact
dec_PARP2_1052	PARP2	PARP1	0.3081	4	exact
dec_PARP2_1052	PARP2	PARP3	0.2920	10	exact
dec_PARP2_1052	PARP2	TNKS1			missing
dec_PARP2_1052	PARP2	TNKS2	0.1584		exact
dec_PARP2_1053	PARP2	PARP1	0.2967	16	exact
dec_PARP2_1053	PARP2	PARP3	0.3533	1	exact
dec_PARP2_1053	PARP2	TNKS1			missing
dec_PARP2_1053	PARP2	TNKS2	0.2144		exact
dec_PARP2_1054	PARP2	PARP1	0.2754	7	exact
dec_PARP2_1054	PARP2	PARP3	0.2791	6	exact
dec_PARP2_1054	PARP2	TNKS1			missing
dec_PARP2_1054	PARP2	TNKS2	0.1303		exact
dec_PARP2_1055	PARP2	PARP1	0.2755	9	exact
dec_PARP2_1055	PARP2	PARP3	0.3148	3	exact
dec_PARP2_1055	PARP2	TNKS1			missing
dec_PARP2_1055	PARP2	TNKS2	0.1458		exact
dec_PARP2_1057	PARP2	PARP1	0.3052	10	exact
dec_PARP2_1057	PARP2	PARP3	0.2793		exact
dec_PARP2_1057	PARP2	TNKS1			missing
dec_PARP2_1057	PARP2	TNKS2	0.3382	4	exact
dec_PARP2_1059	PARP2	PARP1	0.2890	6	exact
dec_PARP2_1059	PARP2	PARP3	0.2881	5	exact
dec_PARP2_1059	PARP2	TNKS1			missing
dec_PARP2_1059	PARP2	TNKS2	0.1036		exact
dec_PARP2_1060	PARP2	PARP1	0.3287	2	exact
dec_PARP2_1060	PARP2	PARP3	0.3091	7	exact
dec_PARP2_1060	PARP2	TNKS1			missing
dec_PARP2_1060	PARP2	TNKS2	0.1996		exact
dec_PARP2_1063	PARP2	PARP1	0.3006	4	exact
dec_PARP2_1063	PARP2	PARP3	0.2754	9	exact
dec_PARP2_1063	PARP2	TNKS1			missing
dec_PARP2_1063	PARP2	TNKS2	0.1253	59	exact
dec_PARP2_1067	PARP2	PARP1	0.2544	16	exact
dec_PARP2_1067	PARP2	PARP3	0.3161	1	exact
dec_PARP2_1067	PARP2	TNKS1			missing
dec_PARP2_1067	PARP2	TNKS2	0.1646	20	exact
dec_PARP2_1068	PARP2	PARP1	0.2863	17	exact
dec_PARP2_1068	PARP2	PARP3	0.3459	1	exact
dec_PARP2_1068	PARP2	TNKS1			missing
dec_PARP2_1068	PARP2	TNKS2	0.1949		exact
dec_PARP2_1069	PARP2	PARP1	0.3030	5	exact
dec_PARP2_1069	PARP2	PARP3	0.2739	21	exact
dec_PARP2_1069	PARP2	TNKS1			missing
dec_PARP2_1069	PARP2	TNKS2	0.1826		exact
dec_PARP2_1071	PARP2	PARP1	0.2881	6	exact
dec_PARP2_1071	PARP2	PARP3	0.3133	1	exact
dec_PARP2_1071	PARP2	TNKS1			missing
dec_PARP2_1071	PARP2	TNKS2	0.1574	44	exact
dec_PARP2_1072	PARP2	PARP1	0.3132	15	exact
dec_PARP2_1072	PARP2	PARP3	0.2156	59	exact
dec_PARP2_1072	PARP2	TNKS1			missing
dec_PARP2_1072	PARP2	TNKS2	0.0946		exact
dec_PARP2_1074	PARP2	PARP1	0.2901	15	exact
dec_PARP2_1074	PARP2	PARP3	0.3020	2	exact
dec_PARP2_1074	PARP2	TNKS1			missing
dec_PARP2_1074	PARP2	TNKS2	0.1547		exact
dec_PARP2_1076	PARP2	PARP1	0.3141	2	exact
dec_PARP2_1076	PARP2	PARP3	0.2831	23	exact
dec_PARP2_1076	PARP2	TNKS1			missing
dec_PARP2_1076	PARP2	TNKS2	0.1714		exact
dec_PARP2_1077	PARP2	PARP1	0.3040	16	exact
dec_PARP2_1077	PARP2	PARP3	0.2560	32	exact
dec_PARP2_1077	PARP2	TNKS1			missing
dec_PARP2_1077	PARP2	TNKS2	0.1480		exact
dec_PARP2_1078	PARP2	PARP1	0.2868	15	exact
dec_PARP2_1078	PARP2	PARP3	0.3202	1	exact
dec_PARP2_1078	PARP2	TNKS1			missing
dec_PARP2_1078	PARP2	TNKS2	0.2028		exact
dec_PARP2_1079	PARP2	PARP1	0.2557	5	exact
dec_PARP2_1079	PARP2	PARP3	0.2667	3	exact
dec_PARP2_1079	PARP2	TNKS1			missing
dec_PARP2_1079	PARP2	TNKS2	0.1656	34	exact
dec_PARP2_1081	PARP2	PARP1	0.2679	16	exact
dec_PARP2_1081	PARP2	PARP3	0.3040	3	exact
dec_PARP2_1081	PARP2	TNKS1			missing
dec_PARP2_1081	PARP2	TNKS2	0.1190		exact
dec_PARP2_1082	PARP2	PARP1	0.2668	5	exact
dec_PARP2_1082	PARP2	PARP3	0.2832	3	exact
dec_PARP2_1082	PARP2	TNKS1			missing
dec_PARP2_1082	PARP2	TNKS2	0.1206	72	exact
dec_PARP2_1083	PARP2	PARP1	0.2667	7	exact
dec_PARP2_1083	PARP2	PARP3	0.2738	3	exact
dec_PARP2_1083	PARP2	TNKS1			missing
dec_PARP2_1083	PARP2	TNKS2	0.1574		exact
dec_PARP2_1084	PARP2	PARP1	0.2931	5	exact
dec_PARP2_1084	PARP2	PARP3	0.2538	27	exact
dec_PARP2_1084	PARP2	TNKS1			missing
dec_PARP2_1084	PARP2	TNKS2	0.1658		exact
dec_PARP2_1086	PARP2	PARP1	0.2709	6	exact
dec_PARP2_1086	PARP2	PARP3	0.2658	8	exact
dec_PARP2_1086	PARP2	TNKS1			missing
dec_PARP2_1086	PARP2	TNKS2	0.1212		exact
dec_PARP2_1087	PARP2	PARP1	0.3040	2	exact
dec_PARP2_1087	PARP2	PARP3	0.2880	19	exact
dec_PARP2_1087	PARP2	TNKS1			missing
dec_PARP2_1087	PARP2	TNKS2	0.1952		exact
dec_PARP2_1088	PARP2	PARP1	0.2751	15	exact
dec_PARP2_1088	PARP2	PARP3	0.3158	1	exact
dec_PARP2_1088	PARP2	TNKS1			missing
dec_PARP2_1088	PARP2	TNKS2	0.1796	61	exact
dec_PARP2_1089	PARP2	PARP1	0.2769	15	exact
dec_PARP2_1089	PARP2	PARP3	0.3144	1	exact
dec_PARP2_1089	PARP2	TNKS1			missing
dec_PARP2_1089	PARP2	TNKS2	0.1858	59	exact
dec_PARP2_1090	PARP2	PARP1	0.2601	11	exact
dec_PARP2_1090	PARP2	PARP3	0.2764	4	exact
dec_PARP2_1090	PARP2	TNKS1			missing
dec_PARP2_1090	PARP2	TNKS2	0.1404		exact
dec_PARP2_1092	PARP2	PARP1	0.2641	8	exact
dec_PARP2_1092	PARP2	PARP3	0.2934	3	exact
dec_PARP2_1092	PARP2	TNKS1			missing
dec_PARP2_1092	PARP2	TNKS2	0.1348		exact
dec_PARP2_1093	PARP2	PARP1	0.2895	15	exact
dec_PARP2_1093	PARP2	PARP3	0.3214	1	exact
dec_PARP2_1093	PARP2	TNKS1			missing
dec_PARP2_1093	PARP2	TNKS2	0.2055	58	exact
dec_PARP2_1094	PARP2	PARP1	0.2868	4	exact
dec_PARP2_1094	PARP2	PARP3	0.2736	8	exact
dec_PARP2_1094	PARP2	TNKS1			missing
dec_PARP2_1094	PARP2	TNKS2	0.1525	58	exact
dec_PARP2_1096	PARP2	PARP1	0.2760	4	exact
dec_PARP2_1096	PARP2	PARP3	0.2652	7	exact
dec_PARP2_1096	PARP2	TNKS1			missing
dec_PARP2_1096	PARP2	TNKS2	0.1519	52	exact
dec_PARP2_1097	PARP2	PARP1	0.2994	11	exact
dec_PARP2_1097	PARP2	PARP3	0.2434		exact
dec_PARP2_1097	PARP2	TNKS1			missing
dec_PARP2_1097	PARP2	TNKS2	0.3047	4	exact
dec_PARP2_1099	PARP2	PARP1	0.3067	2	exact
dec_PARP2_1099	PARP2	PARP3	0.2535	27	exact
dec_PARP2_1099	PARP2	TNKS1			missing
dec_PARP2_1099	PARP2	TNKS2	0.2719	12	exact
dec_PARP2_1100	PARP2	PARP1	0.2371	20	exact
dec_PARP2_1100	PARP2	PARP3	0.3220	1	exact
dec_PARP2_1100	PARP2	TNKS1			missing
dec_PARP2_1100	PARP2	TNKS2	0.1407		exact
