sample_name	target	off_target	off_target_pidx	cosine
dec_F11_0412	F11	F9	19993	0.0770
dec_F11_0412	F11	F7	20349	0.0597
dec_F11_0412	F11	KLKB1	20087	0.1920
dec_F11_0412	F11	PLAU	20002	0.1342
dec_F11_0412	F11	ST14	19806	0.0556
dec_F11_0412	F11	PRSS1	20254	0.0364
dec_F11_0413	F11	F2	19977	0.1218
dec_F11_0413	F11	F10	19994	0.1796
dec_F11_0413	F11	F9	19993	0.1012
dec_F11_0413	F11	F7	20349	0.1605
dec_F11_0413	F11	KLKB1	20087	0.3112
dec_F11_0413	F11	PLAU	20002	0.1628
dec_F11_0413	F11	ST14	19806	0.1307
dec_F11_0413	F11	PRSS1	20254	0.1467
dec_F11_0414	F11	F2	19977	0.1231
dec_F11_0414	F11	F10	19994	0.1556
dec_F11_0414	F11	F9	19993	0.0679
dec_F11_0414	F11	F7	20349	0.0976
dec_F11_0414	F11	KLKB1	20087	0.3262
dec_F11_0414	F11	PLAU	20002	0.1445
dec_F11_0414	F11	ST14	19806	0.0700
dec_F11_0414	F11	PRSS1	20254	0.1019
dec_F11_0415	F11	F2	19977	0.0829
dec_F11_0415	F11	F10	19994	0.0725
dec_F11_0415	F11	F9	19993	0.1046
dec_F11_0415	F11	F7	20349	0.0682
dec_F11_0415	F11	KLKB1	20087	0.1615
dec_F11_0415	F11	PLAU	20002	0.1384
dec_F11_0415	F11	ST14	19806	0.0808
dec_F11_0415	F11	PRSS1	20254	0.0352
dec_F11_0416	F11	F2	19977	0.1168
dec_F11_0416	F11	F10	19994	0.1412
dec_F11_0416	F11	F9	19993	0.0808
dec_F11_0416	F11	F7	20349	0.1276
dec_F11_0416	F11	KLKB1	20087	0.3205
dec_F11_0416	F11	PLAU	20002	0.1329
dec_F11_0416	F11	ST14	19806	0.0864
dec_F11_0416	F11	PRSS1	20254	0.0843
dec_F11_0417	F11	F2	19977	0.0159
dec_F11_0417	F11	F10	19994	0.0571
dec_F11_0417	F11	F9	19993	0.0979
dec_F11_0417	F11	F7	20349	0.0660
dec_F11_0417	F11	KLKB1	20087	0.2287
dec_F11_0417	F11	PLAU	20002	0.1371
dec_F11_0417	F11	ST14	19806	0.0492
dec_F11_0417	F11	PRSS1	20254	0.0315
dec_F11_0418	F11	F2	19977	0.0885
dec_F11_0418	F11	F10	19994	0.1295
dec_F11_0418	F11	F9	19993	0.0771
dec_F11_0418	F11	F7	20349	0.1128
dec_F11_0418	F11	KLKB1	20087	0.2978
dec_F11_0418	F11	PLAU	20002	0.1570
dec_F11_0418	F11	ST14	19806	0.0873
dec_F11_0418	F11	PRSS1	20254	0.1025
dec_F11_0419	F11	F2	19977	0.1190
dec_F11_0419	F11	F10	19994	0.1453
dec_F11_0419	F11	F9	19993	0.1337
dec_F11_0419	F11	F7	20349	0.1715
dec_F11_0419	F11	KLKB1	20087	0.2795
dec_F11_0419	F11	PLAU	20002	0.1479
dec_F11_0419	F11	ST14	19806	0.1162
dec_F11_0419	F11	PRSS1	20254	0.0803
dec_F11_0420	F11	F2	19977	0.1053
dec_F11_0420	F11	F10	19994	0.1144
dec_F11_0420	F11	F9	19993	0.0617
dec_F11_0420	F11	F7	20349	0.1094
dec_F11_0420	F11	KLKB1	20087	0.3071
dec_F11_0420	F11	PLAU	20002	0.1233
dec_F11_0420	F11	ST14	19806	0.0902
dec_F11_0420	F11	PRSS1	20254	0.0751
dec_F11_0421	F11	F2	19977	0.1227
dec_F11_0421	F11	F10	19994	0.1503
dec_F11_0421	F11	F9	19993	0.0838
dec_F11_0421	F11	F7	20349	0.1399
dec_F11_0421	F11	KLKB1	20087	0.3229
dec_F11_0421	F11	PLAU	20002	0.1494
dec_F11_0421	F11	ST14	19806	0.0967
dec_F11_0421	F11	PRSS1	20254	0.0772
dec_F11_0422	F11	F2	19977	0.1461
dec_F11_0422	F11	F10	19994	0.2006
dec_F11_0422	F11	F9	19993	0.1317
dec_F11_0422	F11	F7	20349	0.1889
dec_F11_0422	F11	KLKB1	20087	0.3599
dec_F11_0422	F11	PLAU	20002	0.2115
dec_F11_0422	F11	ST14	19806	0.1604
dec_F11_0422	F11	PRSS1	20254	0.2130
dec_F11_0423	F11	F2	19977	0.0358
dec_F11_0423	F11	F10	19994	0.0503
dec_F11_0423	F11	F9	19993	0.0250
dec_F11_0423	F11	F7	20349	0.0290
dec_F11_0423	F11	KLKB1	20087	0.1995
dec_F11_0423	F11	PLAU	20002	0.1135
dec_F11_0423	F11	ST14	19806	0.0102
dec_F11_0423	F11	PRSS1	20254	0.0407
dec_F11_0424	F11	F2	19977	0.0977
dec_F11_0424	F11	F10	19994	0.1043
dec_F11_0424	F11	F9	19993	0.0529
dec_F11_0424	F11	F7	20349	0.1142
dec_F11_0424	F11	KLKB1	20087	0.3070
dec_F11_0424	F11	PLAU	20002	0.1225
dec_F11_0424	F11	ST14	19806	0.0927
dec_F11_0424	F11	PRSS1	20254	0.0741
dec_F11_0425	F11	F2	19977	0.1164
dec_F11_0425	F11	F10	19994	0.1220
dec_F11_0425	F11	F9	19993	0.0646
dec_F11_0425	F11	F7	20349	0.1211
dec_F11_0425	F11	KLKB1	20087	0.3035
dec_F11_0425	F11	PLAU	20002	0.1259
dec_F11_0425	F11	ST14	19806	0.0918
dec_F11_0425	F11	PRSS1	20254	0.0677
dec_F11_0426	F11	F2	19977	0.0202
dec_F11_0426	F11	F10	19994	0.0476
dec_F11_0426	F11	F9	19993	0.1006
dec_F11_0426	F11	F7	20349	0.0750
dec_F11_0426	F11	KLKB1	20087	0.1912
dec_F11_0426	F11	PLAU	20002	0.1147
dec_F11_0426	F11	ST14	19806	0.0553
dec_F11_0426	F11	PRSS1	20254	0.0120
dec_F11_0427	F11	F2	19977	0.1021
dec_F11_0427	F11	F10	19994	0.1235
dec_F11_0427	F11	F9	19993	0.1215
dec_F11_0427	F11	F7	20349	0.1727
dec_F11_0427	F11	KLKB1	20087	0.2627
dec_F11_0427	F11	PLAU	20002	0.1417
dec_F11_0427	F11	ST14	19806	0.1398
dec_F11_0427	F11	PRSS1	20254	0.0900
dec_F11_0428	F11	F2	19977	0.1500
dec_F11_0428	F11	F10	19994	0.1653
dec_F11_0428	F11	F9	19993	0.0946
dec_F11_0428	F11	F7	20349	0.1842
dec_F11_0428	F11	KLKB1	20087	0.3008
dec_F11_0428	F11	PLAU	20002	0.1763
dec_F11_0428	F11	ST14	19806	0.1179
dec_F11_0428	F11	PRSS1	20254	0.1328
dec_F11_0429	F11	F2	19977	0.0532
dec_F11_0429	F11	F10	19994	0.0651
dec_F11_0429	F11	F9	19993	0.0674
dec_F11_0429	F11	F7	20349	0.0454
dec_F11_0429	F11	KLKB1	20087	0.1631
dec_F11_0429	F11	PLAU	20002	0.1175
dec_F11_0429	F11	ST14	19806	0.0215
dec_F11_0429	F11	PRSS1	20254	0.0014
dec_F11_0430	F11	F2	19977	0.1079
dec_F11_0430	F11	F10	19994	0.1487
dec_F11_0430	F11	F9	19993	0.1071
dec_F11_0430	F11	F7	20349	0.1333
dec_F11_0430	F11	KLKB1	20087	0.3215
dec_F11_0430	F11	PLAU	20002	0.1815
dec_F11_0430	F11	ST14	19806	0.1086
dec_F11_0430	F11	PRSS1	20254	0.1052
dec_F11_0431	F11	F2	19977	0.1029
dec_F11_0431	F11	F10	19994	0.1159
dec_F11_0431	F11	F9	19993	0.0495
dec_F11_0431	F11	F7	20349	0.1097
dec_F11_0431	F11	KLKB1	20087	0.3080
dec_F11_0431	F11	PLAU	20002	0.1221
dec_F11_0431	F11	ST14	19806	0.0784
dec_F11_0431	F11	PRSS1	20254	0.0633
dec_F11_0432	F11	F2	19977	0.1190
dec_F11_0432	F11	F10	19994	0.1365
dec_F11_0432	F11	F9	19993	0.0971
dec_F11_0432	F11	F7	20349	0.1418
dec_F11_0432	F11	KLKB1	20087	0.2833
dec_F11_0432	F11	PLAU	20002	0.1287
dec_F11_0432	F11	ST14	19806	0.1296
dec_F11_0432	F11	PRSS1	20254	0.1035
dec_F11_0433	F11	F2	19977	-0.0004
dec_F11_0433	F11	F10	19994	0.0298
dec_F11_0433	F11	F9	19993	0.0364
dec_F11_0433	F11	F7	20349	0.0452
dec_F11_0433	F11	KLKB1	20087	0.2441
dec_F11_0433	F11	PLAU	20002	0.0988
dec_F11_0433	F11	ST14	19806	-0.0045
dec_F11_0433	F11	PRSS1	20254	0.0155
dec_F11_0434	F11	F2	19977	0.1418
dec_F11_0434	F11	F10	19994	0.2035
dec_F11_0434	F11	F9	19993	0.1401
dec_F11_0434	F11	F7	20349	0.1462
dec_F11_0434	F11	KLKB1	20087	0.3124
dec_F11_0434	F11	PLAU	20002	0.1612
dec_F11_0434	F11	ST14	19806	0.0968
dec_F11_0434	F11	PRSS1	20254	0.1480
dec_F11_0435	F11	F2	19977	0.0612
dec_F11_0435	F11	F10	19994	0.0829
dec_F11_0435	F11	F9	19993	0.0901
dec_F11_0435	F11	F7	20349	0.0664
dec_F11_0435	F11	KLKB1	20087	0.1760
dec_F11_0435	F11	PLAU	20002	0.1192
dec_F11_0435	F11	ST14	19806	0.0539
dec_F11_0435	F11	PRSS1	20254	-0.0066
dec_F11_0436	F11	F2	19977	0.1436
dec_F11_0436	F11	F10	19994	0.1727
dec_F11_0436	F11	F9	19993	0.1098
dec_F11_0436	F11	F7	20349	0.1469
dec_F11_0436	F11	KLKB1	20087	0.3263
dec_F11_0436	F11	PLAU	20002	0.1664
dec_F11_0436	F11	ST14	19806	0.1134
dec_F11_0436	F11	PRSS1	20254	0.0967
dec_F11_0437	F11	F2	19977	0.0116
dec_F11_0437	F11	F10	19994	0.0227
dec_F11_0437	F11	F9	19993	0.0397
dec_F11_0437	F11	F7	20349	0.0638
dec_F11_0437	F11	KLKB1	20087	0.2836
dec_F11_0437	F11	PLAU	20002	0.0691
dec_F11_0437	F11	ST14	19806	0.0327
dec_F11_0437	F11	PRSS1	20254	0.0344
dec_F11_0438	F11	F2	19977	0.0569
dec_F11_0438	F11	F10	19994	0.0713
dec_F11_0438	F11	F9	19993	0.0340
dec_F11_0438	F11	F7	20349	0.0991
dec_F11_0438	F11	KLKB1	20087	0.2763
dec_F11_0438	F11	PLAU	20002	0.0930
dec_F11_0438	F11	ST14	19806	0.0676
dec_F11_0438	F11	PRSS1	20254	0.0167
dec_F11_0439	F11	F2	19977	0.0982
dec_F11_0439	F11	F10	19994	0.0941
dec_F11_0439	F11	F9	19993	0.0634
dec_F11_0439	F11	F7	20349	0.1583
dec_F11_0439	F11	KLKB1	20087	0.2614
dec_F11_0439	F11	PLAU	20002	0.1197
dec_F11_0439	F11	ST14	19806	0.1079
dec_F11_0439	F11	PRSS1	20254	0.0830
dec_F11_0440	F11	F2	19977	0.0572
dec_F11_0440	F11	F10	19994	0.1140
dec_F11_0440	F11	F9	19993	0.0968
dec_F11_0440	F11	F7	20349	0.1341
dec_F11_0440	F11	KLKB1	20087	0.2806
dec_F11_0440	F11	PLAU	20002	0.1304
dec_F11_0440	F11	ST14	19806	0.0670
dec_F11_0440	F11	PRSS1	20254	0.0415
dec_F11_0441	F11	F2	19977	0.1240
dec_F11_0441	F11	F10	19994	0.1958
dec_F11_0441	F11	F9	19993	0.1305
dec_F11_0441	F11	F7	20349	0.1502
dec_F11_0441	F11	KLKB1	20087	0.2996
dec_F11_0441	F11	PLAU	20002	0.1833
dec_F11_0441	F11	ST14	19806	0.1326
dec_F11_0441	F11	PRSS1	20254	0.1006
dec_F11_0442	F11	F2	19977	0.1618
dec_F11_0442	F11	F10	19994	0.1987
dec_F11_0442	F11	F9	19993	0.1837
dec_F11_0442	F11	F7	20349	0.1855
dec_F11_0442	F11	KLKB1	20087	0.2936
dec_F11_0442	F11	PLAU	20002	0.2633
dec_F11_0442	F11	ST14	19806	0.1855
dec_F11_0442	F11	PRSS1	20254	0.1414
dec_F11_0443	F11	F2	19977	0.0937
dec_F11_0443	F11	F10	19994	0.1796
dec_F11_0443	F11	F9	19993	0.1117
dec_F11_0443	F11	F7	20349	0.1027
dec_F11_0443	F11	KLKB1	20087	0.3140
dec_F11_0443	F11	PLAU	20002	0.1560
dec_F11_0443	F11	ST14	19806	0.0778
dec_F11_0443	F11	PRSS1	20254	0.1201
dec_F11_0444	F11	F2	19977	0.0333
dec_F11_0444	F11	F10	19994	0.0628
dec_F11_0444	F11	F9	19993	0.0396
dec_F11_0444	F11	F7	20349	0.0119
dec_F11_0444	F11	KLKB1	20087	0.2429
dec_F11_0444	F11	PLAU	20002	0.1194
dec_F11_0444	F11	ST14	19806	0.0276
dec_F11_0444	F11	PRSS1	20254	0.0335
dec_F11_0445	F11	F2	19977	0.0118
dec_F11_0445	F11	F10	19994	0.0991
dec_F11_0445	F11	F9	19993	0.0901
dec_F11_0445	F11	F7	20349	0.0811
dec_F11_0445	F11	KLKB1	20087	0.2709
dec_F11_0445	F11	PLAU	20002	0.1098
dec_F11_0445	F11	ST14	19806	0.0720
dec_F11_0445	F11	PRSS1	20254	0.0532
dec_F11_0446	F11	F2	19977	0.2903
dec_F11_0446	F11	F10	19994	0.2080
dec_F11_0446	F11	F9	19993	0.1753
dec_F11_0446	F11	F7	20349	0.2756
dec_F11_0446	F11	KLKB1	20087	0.2368
dec_F11_0446	F11	PLAU	20002	0.2163
dec_F11_0446	F11	ST14	19806	0.2412
dec_F11_0446	F11	PRSS1	20254	0.2045
dec_F11_0447	F11	F2	19977	0.0775
dec_F11_0447	F11	F10	19994	0.1556
dec_F11_0447	F11	F9	19993	0.1285
dec_F11_0447	F11	F7	20349	0.1101
dec_F11_0447	F11	KLKB1	20087	0.2952
dec_F11_0447	F11	PLAU	20002	0.1469
dec_F11_0447	F11	ST14	19806	0.0841
dec_F11_0447	F11	PRSS1	20254	0.0801
dec_F11_0448	F11	F2	19977	0.0076
dec_F11_0448	F11	F10	19994	0.0459
dec_F11_0448	F11	F9	19993	0.1080
dec_F11_0448	F11	F7	20349	0.0684
dec_F11_0448	F11	KLKB1	20087	0.1372
dec_F11_0448	F11	PLAU	20002	0.1349
dec_F11_0448	F11	ST14	19806	0.0518
dec_F11_0448	F11	PRSS1	20254	-0.0141
dec_F11_0449	F11	F2	19977	0.0466
dec_F11_0449	F11	F10	19994	0.0397
dec_F11_0449	F11	F9	19993	0.0007
dec_F11_0449	F11	F7	20349	0.0964
dec_F11_0449	F11	KLKB1	20087	0.2567
dec_F11_0449	F11	PLAU	20002	0.0648
dec_F11_0449	F11	ST14	19806	0.0299
dec_F11_0449	F11	PRSS1	20254	0.0486
dec_F11_0450	F11	F2	19977	0.1148
dec_F11_0450	F11	F10	19994	0.1172
dec_F11_0450	F11	F9	19993	0.1168
dec_F11_0450	F11	F7	20349	0.1521
dec_F11_0450	F11	KLKB1	20087	0.2543
dec_F11_0450	F11	PLAU	20002	0.1395
dec_F11_0450	F11	ST14	19806	0.1507
dec_F11_0450	F11	PRSS1	20254	0.1068
dec_F11_0451	F11	F2	19977	0.2903
dec_F11_0451	F11	F10	19994	0.2080
dec_F11_0451	F11	F9	19993	0.1753
dec_F11_0451	F11	F7	20349	0.2756
dec_F11_0451	F11	KLKB1	20087	0.2368
dec_F11_0451	F11	PLAU	20002	0.2163
dec_F11_0451	F11	ST14	19806	0.2412
dec_F11_0451	F11	PRSS1	20254	0.2045
dec_FLT3_0458	FLT3	KCNH2		
dec_FLT3_0458	FLT3	KIT	20504	0.2991
dec_FLT3_0458	FLT3	PDGFRA	20715	0.2889
dec_FLT3_0458	FLT3	PDGFRB	20390	0.2294
dec_FLT3_0458	FLT3	KDR	21362	0.2696
dec_FLT3_0458	FLT3	FLT1	20758	0.2238
dec_FLT3_0458	FLT3	FLT4	21358	0.1577
dec_FLT3_0459	FLT3	KCNH2		
dec_FLT3_0459	FLT3	KIT	20504	0.1805
dec_FLT3_0459	FLT3	PDGFRA	20715	0.2151
dec_FLT3_0459	FLT3	PDGFRB	20390	0.1547
dec_FLT3_0459	FLT3	KDR	21362	0.1159
dec_FLT3_0459	FLT3	FLT1	20758	0.1120
dec_FLT3_0459	FLT3	FLT4	21358	0.0674
dec_FLT3_0460	FLT3	KCNH2		
dec_FLT3_0460	FLT3	KIT	20504	0.1985
dec_FLT3_0460	FLT3	PDGFRA	20715	0.2106
dec_FLT3_0460	FLT3	PDGFRB	20390	0.0961
dec_FLT3_0460	FLT3	KDR	21362	0.1071
dec_FLT3_0460	FLT3	FLT1	20758	0.0904
dec_FLT3_0460	FLT3	FLT4	21358	0.0834
dec_FLT3_0461	FLT3	KCNH2		
dec_FLT3_0461	FLT3	KIT	20504	0.2115
dec_FLT3_0461	FLT3	PDGFRA	20715	0.2073
dec_FLT3_0461	FLT3	PDGFRB	20390	0.1429
dec_FLT3_0461	FLT3	KDR	21362	0.1166
dec_FLT3_0461	FLT3	FLT1	20758	0.1216
dec_FLT3_0461	FLT3	FLT4	21358	0.0625
dec_FLT3_0462	FLT3	KCNH2		
dec_FLT3_0462	FLT3	KIT	20504	0.2049
dec_FLT3_0462	FLT3	PDGFRA	20715	0.1925
dec_FLT3_0462	FLT3	PDGFRB	20390	0.1117
dec_FLT3_0462	FLT3	KDR	21362	0.0944
dec_FLT3_0462	FLT3	FLT1	20758	0.1031
dec_FLT3_0462	FLT3	FLT4	21358	0.0867
dec_FLT3_0463	FLT3	KCNH2		
dec_FLT3_0463	FLT3	KIT	20504	0.1986
dec_FLT3_0463	FLT3	PDGFRA	20715	0.2037
dec_FLT3_0463	FLT3	PDGFRB	20390	0.1457
dec_FLT3_0463	FLT3	KDR	21362	0.0887
dec_FLT3_0463	FLT3	FLT1	20758	0.1065
dec_FLT3_0463	FLT3	FLT4	21358	0.1286
dec_FLT3_0464	FLT3	KCNH2		
dec_FLT3_0464	FLT3	KIT	20504	0.2016
dec_FLT3_0464	FLT3	PDGFRA	20715	0.2171
dec_FLT3_0464	FLT3	PDGFRB	20390	0.1362
dec_FLT3_0464	FLT3	KDR	21362	0.0975
dec_FLT3_0464	FLT3	FLT1	20758	0.0960
dec_FLT3_0464	FLT3	FLT4	21358	0.0215
dec_FLT3_0465	FLT3	KCNH2		
dec_FLT3_0465	FLT3	KIT	20504	0.2334
dec_FLT3_0465	FLT3	PDGFRA	20715	0.2465
dec_FLT3_0465	FLT3	PDGFRB	20390	0.1768
dec_FLT3_0465	FLT3	KDR	21362	0.1543
dec_FLT3_0465	FLT3	FLT1	20758	0.1363
dec_FLT3_0465	FLT3	FLT4	21358	0.0648
dec_FLT3_0466	FLT3	KCNH2		
dec_FLT3_0466	FLT3	KIT	20504	0.1763
dec_FLT3_0466	FLT3	PDGFRA	20715	0.2033
dec_FLT3_0466	FLT3	PDGFRB	20390	0.1342
dec_FLT3_0466	FLT3	KDR	21362	0.0866
dec_FLT3_0466	FLT3	FLT1	20758	0.0919
dec_FLT3_0466	FLT3	FLT4	21358	0.0288
dec_FLT3_0467	FLT3	KCNH2		
dec_FLT3_0467	FLT3	KIT	20504	0.2058
dec_FLT3_0467	FLT3	PDGFRA	20715	0.1720
dec_FLT3_0467	FLT3	PDGFRB	20390	0.0929
dec_FLT3_0467	FLT3	KDR	21362	0.1316
dec_FLT3_0467	FLT3	FLT1	20758	0.1226
dec_FLT3_0467	FLT3	FLT4	21358	0.1087
dec_FLT3_0468	FLT3	KCNH2		
dec_FLT3_0468	FLT3	KIT	20504	0.2308
dec_FLT3_0468	FLT3	PDGFRA	20715	0.2450
dec_FLT3_0468	FLT3	PDGFRB	20390	0.1551
dec_FLT3_0468	FLT3	KDR	21362	0.0905
dec_FLT3_0468	FLT3	FLT1	20758	0.0964
dec_FLT3_0468	FLT3	FLT4	21358	0.1062
dec_FLT3_0469	FLT3	KCNH2		
dec_FLT3_0469	FLT3	KIT	20504	0.1850
dec_FLT3_0469	FLT3	PDGFRA	20715	0.1897
dec_FLT3_0469	FLT3	PDGFRB	20390	0.0795
dec_FLT3_0469	FLT3	KDR	21362	0.0813
dec_FLT3_0469	FLT3	FLT1	20758	0.0772
dec_FLT3_0469	FLT3	FLT4	21358	0.0581
dec_FLT3_0470	FLT3	KCNH2		
dec_FLT3_0470	FLT3	KIT	20504	0.2477
dec_FLT3_0470	FLT3	PDGFRA	20715	0.2220
dec_FLT3_0470	FLT3	PDGFRB	20390	0.2031
dec_FLT3_0470	FLT3	KDR	21362	0.1973
dec_FLT3_0470	FLT3	FLT1	20758	0.2076
dec_FLT3_0470	FLT3	FLT4	21358	0.1801
dec_FLT3_0471	FLT3	KCNH2		
dec_FLT3_0471	FLT3	KIT	20504	0.2849
dec_FLT3_0471	FLT3	PDGFRA	20715	0.2695
dec_FLT3_0471	FLT3	PDGFRB	20390	0.2220
dec_FLT3_0471	FLT3	KDR	21362	0.2910
dec_FLT3_0471	FLT3	FLT1	20758	0.2238
dec_FLT3_0471	FLT3	FLT4	21358	0.1504
dec_FLT3_0472	FLT3	KCNH2		
dec_FLT3_0472	FLT3	KIT	20504	0.1795
dec_FLT3_0472	FLT3	PDGFRA	20715	0.1924
dec_FLT3_0472	FLT3	PDGFRB	20390	0.0864
dec_FLT3_0472	FLT3	KDR	21362	0.1044
dec_FLT3_0472	FLT3	FLT1	20758	0.0922
dec_FLT3_0472	FLT3	FLT4	21358	0.0596
dec_FLT3_0473	FLT3	KCNH2		
dec_FLT3_0473	FLT3	KIT	20504	0.1969
dec_FLT3_0473	FLT3	PDGFRA	20715	0.1740
dec_FLT3_0473	FLT3	PDGFRB	20390	0.0766
dec_FLT3_0473	FLT3	KDR	21362	0.0751
dec_FLT3_0473	FLT3	FLT1	20758	0.0895
dec_FLT3_0473	FLT3	FLT4	21358	0.0428
dec_FLT3_0474	FLT3	KCNH2		
dec_FLT3_0474	FLT3	KIT	20504	0.2127
dec_FLT3_0474	FLT3	PDGFRA	20715	0.2065
dec_FLT3_0474	FLT3	PDGFRB	20390	0.1621
dec_FLT3_0474	FLT3	KDR	21362	0.1873
dec_FLT3_0474	FLT3	FLT1	20758	0.1603
dec_FLT3_0474	FLT3	FLT4	21358	0.1131
dec_FLT3_0475	FLT3	KCNH2		
dec_FLT3_0475	FLT3	KIT	20504	0.2739
dec_FLT3_0475	FLT3	PDGFRA	20715	0.2540
dec_FLT3_0475	FLT3	PDGFRB	20390	0.2280
dec_FLT3_0475	FLT3	KDR	21362	0.3029
dec_FLT3_0475	FLT3	FLT1	20758	0.2347
dec_FLT3_0475	FLT3	FLT4	21358	0.1316
dec_FLT3_0476	FLT3	KCNH2		
dec_FLT3_0476	FLT3	KIT	20504	0.2061
dec_FLT3_0476	FLT3	PDGFRA	20715	0.2078
dec_FLT3_0476	FLT3	PDGFRB	20390	0.1776
dec_FLT3_0476	FLT3	KDR	21362	0.1657
dec_FLT3_0476	FLT3	FLT1	20758	0.1481
dec_FLT3_0476	FLT3	FLT4	21358	0.1019
dec_FLT3_0477	FLT3	KCNH2		
dec_FLT3_0477	FLT3	KIT	20504	0.2758
dec_FLT3_0477	FLT3	PDGFRA	20715	0.2274
dec_FLT3_0477	FLT3	PDGFRB	20390	0.1715
dec_FLT3_0477	FLT3	KDR	21362	0.2375
dec_FLT3_0477	FLT3	FLT1	20758	0.2022
dec_FLT3_0477	FLT3	FLT4	21358	0.1231
dec_FLT3_0478	FLT3	KCNH2		
dec_FLT3_0478	FLT3	KIT	20504	0.2105
dec_FLT3_0478	FLT3	PDGFRA	20715	0.2501
dec_FLT3_0478	FLT3	PDGFRB	20390	0.1785
dec_FLT3_0478	FLT3	KDR	21362	0.2111
dec_FLT3_0478	FLT3	FLT1	20758	0.1334
dec_FLT3_0478	FLT3	FLT4	21358	0.0692
dec_FLT3_0479	FLT3	KCNH2		
dec_FLT3_0479	FLT3	KIT	20504	0.1818
dec_FLT3_0479	FLT3	PDGFRA	20715	0.2016
dec_FLT3_0479	FLT3	PDGFRB	20390	0.1604
dec_FLT3_0479	FLT3	KDR	21362	0.1212
dec_FLT3_0479	FLT3	FLT1	20758	0.1149
dec_FLT3_0479	FLT3	FLT4	21358	0.0618
dec_FLT3_0480	FLT3	KCNH2		
dec_FLT3_0480	FLT3	KIT	20504	0.1611
dec_FLT3_0480	FLT3	PDGFRA	20715	0.1723
dec_FLT3_0480	FLT3	PDGFRB	20390	0.0818
dec_FLT3_0480	FLT3	KDR	21362	0.0844
dec_FLT3_0480	FLT3	FLT1	20758	0.0725
dec_FLT3_0480	FLT3	FLT4	21358	0.0389
dec_FLT3_0481	FLT3	KCNH2		
dec_FLT3_0481	FLT3	KIT	20504	0.1952
dec_FLT3_0481	FLT3	PDGFRA	20715	0.1881
dec_FLT3_0481	FLT3	PDGFRB	20390	0.1571
dec_FLT3_0481	FLT3	KDR	21362	0.1330
dec_FLT3_0481	FLT3	FLT1	20758	0.1089
dec_FLT3_0481	FLT3	FLT4	21358	0.0711
dec_FLT3_0482	FLT3	KCNH2		
dec_FLT3_0482	FLT3	KIT	20504	0.2289
dec_FLT3_0482	FLT3	PDGFRA	20715	0.2424
dec_FLT3_0482	FLT3	PDGFRB	20390	0.1517
dec_FLT3_0482	FLT3	KDR	21362	0.1853
dec_FLT3_0482	FLT3	FLT1	20758	0.1103
dec_FLT3_0482	FLT3	FLT4	21358	0.0162
dec_FLT3_0483	FLT3	KCNH2		
dec_FLT3_0483	FLT3	KIT	20504	0.2214
dec_FLT3_0483	FLT3	PDGFRA	20715	0.2447
dec_FLT3_0483	FLT3	PDGFRB	20390	0.1673
dec_FLT3_0483	FLT3	KDR	21362	0.1063
dec_FLT3_0483	FLT3	FLT1	20758	0.1024
dec_FLT3_0483	FLT3	FLT4	21358	0.1102
dec_FLT3_0484	FLT3	KCNH2		
dec_FLT3_0484	FLT3	KIT	20504	0.1535
dec_FLT3_0484	FLT3	PDGFRA	20715	0.1657
dec_FLT3_0484	FLT3	PDGFRB	20390	0.0928
dec_FLT3_0484	FLT3	KDR	21362	0.0690
dec_FLT3_0484	FLT3	FLT1	20758	0.0746
dec_FLT3_0484	FLT3	FLT4	21358	0.0238
dec_FLT3_0485	FLT3	KCNH2		
dec_FLT3_0485	FLT3	KIT	20504	0.2045
dec_FLT3_0485	FLT3	PDGFRA	20715	0.2067
dec_FLT3_0485	FLT3	PDGFRB	20390	0.1291
dec_FLT3_0485	FLT3	KDR	21362	0.0800
dec_FLT3_0485	FLT3	FLT1	20758	0.0740
dec_FLT3_0485	FLT3	FLT4	21358	0.0488
dec_FLT3_0486	FLT3	KCNH2		
dec_FLT3_0486	FLT3	KIT	20504	0.2144
dec_FLT3_0486	FLT3	PDGFRA	20715	0.1755
dec_FLT3_0486	FLT3	PDGFRB	20390	0.1448
dec_FLT3_0486	FLT3	KDR	21362	0.1836
dec_FLT3_0486	FLT3	FLT1	20758	0.1368
dec_FLT3_0486	FLT3	FLT4	21358	0.1157
dec_FLT3_0487	FLT3	KCNH2		
dec_FLT3_0487	FLT3	KIT	20504	0.1804
dec_FLT3_0487	FLT3	PDGFRA	20715	0.1919
dec_FLT3_0487	FLT3	PDGFRB	20390	0.1497
dec_FLT3_0487	FLT3	KDR	21362	0.1423
dec_FLT3_0487	FLT3	FLT1	20758	0.1303
dec_FLT3_0487	FLT3	FLT4	21358	0.1257
dec_FLT3_0488	FLT3	KCNH2		
dec_FLT3_0488	FLT3	KIT	20504	0.2239
dec_FLT3_0488	FLT3	PDGFRA	20715	0.2193
dec_FLT3_0488	FLT3	PDGFRB	20390	0.1527
dec_FLT3_0488	FLT3	KDR	21362	0.1194
dec_FLT3_0488	FLT3	FLT1	20758	0.1402
dec_FLT3_0488	FLT3	FLT4	21358	0.1305
dec_FLT3_0489	FLT3	KCNH2		
dec_FLT3_0489	FLT3	KIT	20504	0.1197
dec_FLT3_0489	FLT3	PDGFRA	20715	0.1228
dec_FLT3_0489	FLT3	PDGFRB	20390	0.0626
