drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
12178	0.23745345	325	CCN[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=[NH2+])[nH]c32)[C@H](O)[C@@H]1O	B			
520764	0.23743987	326	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@H]3C[C@H](Oc4ccncn4)C[C@@H]3COP(=O)(S)O[C@@H]1[C@@H]2O	A			
1350	0.23739061	327	Nc1ncnc2c1ncn2CCOC[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-]	B			
15745	0.23708141	328	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H]2O[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O	B			
521108	0.23700163	329	N#Cc1cncnc1N[C@@H]1C[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](COP(=O)(S)O[C@H]2C1)O[C@H]3n1cnc2c(=O)[nH]c(N)nc21	A			
520681	0.23666106	330	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)(S)O[C@H]2[C@H]1F)O[C@H]3n1cc(Cl)c2c(=O)[nH]cnc21	A			
461184	0.23642145	331	Cc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O[C@@H]5[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]5n5cnc6c(N)ncnc65)O[C@H]4n4cnc5c(N)ncnc54)[C@@H](O)[C@H]3O)c2n1	B			
1373	0.23635249	332	Nc1nc2c([nH]c(=O)n2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]1	B			
12268	0.23624927	333	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1	B			
11356	0.23622514	334	O=C(CCc1c[nH]c2ccccc12)N[S@+](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@@H]1O	B			
8872	0.23622482	335	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2[NH2+]C[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
518924	0.2361615	336	Nc1ccn([C@H]2C[C@@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](COP(=O)(O)O)OC[C@@H]3n3cnc4c(N)ncnc43)O2)c(=O)n1	B			
14722	0.23603936	337	CC1(C)C=C(CSS[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)C(C)(C)[N+]1O	B			
394726	0.2358948	338	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
2754	0.23559985	339	CNC1=C([C]([O-])O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])C=CCC1	B			
1640	0.23534858	340	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
61274	0.2353131	341	CCCCCCCC1O[C@@H]2[C@H](O1)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n3ccc(=O)[nH]c3=O)[C@H]3OC(CCCCCCC)O[C@H]31)O[C@H]2n1ccc(=O)[nH]c1=O	B			
6411	0.23513862	342	NC(=O)c1cc[c][n+]([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
61625	0.23498657	343	CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(S)OP(=O)(O)OP(=O)(O)OP(=O)(S)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
8803	0.23497641	344	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H]4CO[P@@](=O)([O-])O[C@H]4[C@H]3O)c2[nH]1	B			
7057	0.23490801	345	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)([O-])O[C@H]2[C@H]1O	B			
2751	0.23468778	346	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@H]2O[C@@]3(O[C@H]21)C([N+](=O)[O-])=CC([N+](=O)[O-])=C[C@H]3[N+](=O)[O-]	B			
394719	0.23462425	347	CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
119754	0.23458268	348	O=P(O)(O)OC[C@H]1O[C@@H](c2n[nH]c3cncnc23)[C@H](O)[C@@H]1O	B			
61622	0.23433517	349	CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
103055	0.23420872	350	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO[P@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	B			
520679	0.23420313	351	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](COP(=O)(O)O[C@H]2[C@H]1F)O[C@H]3n1cnc2c(N)ncnc21	A			
3522	0.23403937	352	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
461183	0.23400375	353	Cc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O[C@@H]5[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]5n5cnc6c(N)nc(C)nc65)O[C@H]4n4cnc5c(N)nc(C)nc54)[C@@H](O)[C@H]3O)c2n1	B			
519233	0.23388553	354	Nc1nc2c(nc(Br)n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	B			
4542	0.23386967	355	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
129066	0.23358697	356	CC(=O)NCCNP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
521056	0.23334265	357	CN(c1ncncn1)[C@@H]1C[C@@H]2COP(=O)(O)O[C@@H]3[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C1)O[C@H]3n1cnc2c(=O)[nH]c(N)nc21	A			
6138	0.2332555	358	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
13257	0.23319231	359	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
5424	0.2331895	360	O=C([O-])[C@H]1O[C@H](O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	B			
424073	0.23313057	361	Nc1nc2c(ncn2C2O[C@H](COP(=O)(O)OP(=O)(O)OCc3cn(CCC(=O)NCc4cccc5ccccc45)nn3)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
10184	0.23301835	362	C[N+](C)(C)CCO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2ccc(=[NH2+])[nH]c2=O)[C@H](O)[C@@H]1O	B			
405718	0.23291081	363	Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)c3cc[nH]c3)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
12554	0.23281953	364	C[n+]1cn([C@@H]2O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2[nH]c(=[NH2+])[nH]c(=O)c21	B			
451915	0.23268211	365	N#CC=Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O	B			
107	0.23266867	366	CC(C)(CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCCC(N)=O	B			
61623	0.23260319	367	CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
124	0.23201607	368	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
402372	0.23200148	369	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C2OP(=O)(O)OC21	B			
12507	0.23174986	370	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)([S-])O[C@H]2[C@H]1O	B			
1111	0.23149312	371	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
208591	0.23146014	372	Cc1cc(NCc2c(F)cccc2C(F)(F)F)c2cccc(C(N)=O)c2n1	B			
9427	0.23129773	373	Cc1cc2c(cc1C)N([C@@]([NH3+])(CCc1ccccc1)c1ccccc1)c1c([nH]c(=O)[nH]c1=O)N2C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
402376	0.23123154	374	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2OC3(OC21)C([N+](=O)[O-])=CC([N+](=O)[O-])=CC3=[N+]([O-])[O-]	B			
68891	0.23112646	375	C[C@@H]1O[C@H](CNS(=O)(=O)c2cc(Cl)c(Cl)s2)[C@@H](O)[C@H](O)[C@@H]1O	B			
1502	0.23111059	376	CNc1ccccc1[C]([O-])O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=[NH2+])[nH]c32)O[C@@H]1CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-]	B			
505	0.23096909	377	O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
3536	0.23088472	378	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@H]3O)c2[nH]1	B			
103054	0.23083985	379	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
5502	0.23074946	380	C[n+]1cn([C@@H]2O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2[nH]c(=[NH2+])[nH]c(=O)c21	B			
277221	0.23074648	381	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](O)(=S)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O	B			
15153	0.23042661	382	CN1CN([C@@H]2O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2[nH]c(=[NH2+])[nH]c(=O)c21	B			
208587	0.23022248	383	Cc1cc(NCc2c(C)cccc2Cl)c2cccc(C(N)=O)c2n1	B			
218430	0.23004632	384	O=C(C[n+]1ccc(Cc2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1	B			
4547	0.22986302	385	N#Cc1cn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]c1=O	B			
6137	0.22973469	386	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
182350	0.2295322	387	Nc1nc2c([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)cn(CCOc3ccc(Br)cc3)c2c(=O)[nH]1	B			
316843	0.22948611	388	Cc1cc(NCc2c(F)ccc(F)c2Cl)c2cccc(C(N)=O)c2n1	B			
521032	0.22936596	389	B[P@@]1(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](F)C2O[P@](B)(=O)OC[C@H]2O[C@@H](n3cc(F)c4c(=O)[nH]cnc43)[C@@H](O)C2O1	A			
182351	0.22929028	390	Nc1nc2c([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)cn(CCOc3ccc(Cl)cc3)c2c(=O)[nH]1	B			
521113	0.22924136	391	Nc1cc(O[C@@H]2C[C@@H]3COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O[C@H]3C2)O[C@H]4n2cnc3c(=O)[nH]c(N)nc32)ncn1	A			
1976	0.22896343	392	Nc1ccccc1[C]([O-])OCCO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2ccc(=[NH2+])[nH]c2=O)[C@H](O)[C@@H]1O	B			
272941	0.22875482	393	CS(=O)(=O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O	B			
447595	0.2284904	394	NC(=O)c1ccc(N)[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
452478	0.22838922	395	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)CS)[C@@H](O)[C@H]1O	B			
9401	0.22826824	396	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])O1	B			
435073	0.22816846	397	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
4241	0.22815403	398	NC(=O)C[C@@H]1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(O)=CO5)[nH]c(=O)c3c21	B			
237631	0.2281222	399	NC(=O)c1cccc(C2O[C@H](COP(=O)(O)CP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c1	B			
353	0.22784714	400	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
519237	0.22782679	401	Nc1nc2c(nc(Cl)n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	B			
6475	0.22773354	402	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O[C@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
1505	0.22759065	403	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])C[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
4541	0.22746596	404	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
520680	0.2274653	405	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](COP(=O)(S)O[C@H]2[C@H]1F)O[C@H]3n1cnc2c(N)ncnc21	A			
452002	0.22744216	406	NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1C(=O)c1ccncc1	B			
237477	0.2273815	407	C=Cc1nc2c(ncn2C2O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1	B			
15069	0.22736186	408	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@]2(=O)O[P@](=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])O2)[C@@H](O)[C@H]1O	B			
277219	0.227222	409	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](O)(=S)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O	B			
3528	0.22719316	410	CC(C)(CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS	B			
316841	0.22712964	411	Cc1cc(NCc2c(F)ccc(C)c2Cl)c2cccc(C(N)=O)c2n1	B			
236	0.2270655	412	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
13702	0.22703438	413	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])S)[C@@H](O)[C@H]1O	B			
12269	0.22665215	414	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1C[P@](=O)([O-])O[P@](=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C	B			
521042	0.22664389	415	B[P@]1(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](F)C2O[P@](B)(=O)OC[C@H]2O[C@@H](n3cc(F)c4c(=O)[nH]cnc43)[C@@H](O)C2O1	A			
14185	0.22656427	416	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]2C[C@@H](O)C[NH2+]2)[C@@H](O)[C@H]1O	B			
4048	0.22647412	417	Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NS(=O)(=O)C[C@H]2[C@@H](O)[C@H](n3ccc(=O)[nH]c3=O)O[C@@H]2CO)[C@@H](O)[C@H]1O	B			
11436	0.22645365	418	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])S)[C@@H](O)[C@H]3O)c2[nH]1	B			
7689	0.22637075	419	C[n+]1cn([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2[nH]c(=[NH2+])[nH]c(=O)c21	B			
520660	0.22635904	420	Nc1nc2c(nnn2[C@@H]2C[C@@H]3COP(=O)(S)O[C@@H]4[C@@H](COP(=O)(S)O[C@@H]2C3)C[C@@H](Nc2ccncn2)[C@@H]4F)c(=O)[nH]1	A			
3515	0.22614644	421	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
519245	0.22614437	422	Nc1nc2c(nc(I)n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	B			
725	0.22605927	423	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O	B			
7565	0.22605683	424	[NH2+]=c1[nH]c(=O)c2c([nH]1)n([C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O)c[n+]2CCOc1ccc(Cl)cc1	B			
3663	0.22597073	425	O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3F)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
204035	0.22595103	426	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2NC[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
9970	0.22570401	427	C[C@@]1(O)[C@H](O)[C@@H](CO[S@+](=O)([O-])NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)O[C@H]1n1cnc2c(N)ncnc21	B			
61366	0.2256977	428	CCCCCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SCCCCC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
13421	0.22562805	429	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])[C@H](Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
394728	0.22557122	430	Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)nc(I)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
442215	0.22536038	431	O=S(=O)(c1ccccc1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1	B			
13935	0.22533076	432	CC(=O)N[C@H]1[C@@H](O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)C(=O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O	B			
165962	0.22520396	433	Fc1ccc(NCc2ccccc2F)cc1Cl	B			
237649	0.22513255	434	O=c1[nH]c(CCl)nc2c1ncn2C1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1O	B			
334259	0.22507757	435	N=P(O)(OP(=O)(O)O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
5142	0.22505485	436	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])C[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
259	0.225032	437	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
11036	0.22502482	438	CN1CN([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2[nH]c(=[NH2+])[nH]c(=O)c21	B			
520765	0.22489248	439	O=c1[nH]cnc2c1nnn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@H]3C[C@H](Oc4ccncn4)C[C@@H]3COP(=O)(S)O[C@@H]1[C@@H]2O	A			
522	0.22472754	440	Nc1ccccc1[C]([O-])O[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-]	B			
219807	0.22472432	441	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O	B			
451916	0.22436492	442	O=C(Cc1ccccc1)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O	B			
5701	0.22430997	443	O=c1ccn([C@@H]2O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
517688	0.22430602	444	CCN1C(=O)C(c2ccccc2)C(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21	B			
11812	0.2242358	445	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]1O	B			
289391	0.22409782	446	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O	B			
11476	0.22389907	447	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1	B			
451912	0.22387321	448	CCCCCCCS(=O)(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O	B			
14288	0.22384185	449	[NH2+]=c1[nH]c(=O)c2[nH]c(=O)n([C@H]3C[C@H](O)[C@@H](CO[P@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O3)c2[nH]1	B			
42	0.22380707	450	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
960	0.22372498	451	O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
3637	0.22371237	452	C[n+]1cn([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c2cc(N)[nH]c(=O)c21	B			
4470	0.22371045	453	N#Cc1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
1289	0.22360587	454	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)n1	B			
