drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
7142	0.32074565	120	COc1ccc(C[C@@H]2C(=O)[C@@H](O)[C@H](O)C[C@]2(O)C(=O)[O-])cc1	B			
728	0.3207244	121	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
1227	0.32066062	122	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)cc1CO	B			
4826	0.32059035	123	[NH3+][C@@H](C[C@]1(C(=O)[O-])C[C@H]2OCC[C@@H](O)[C@H]2O1)C(=O)[O-]	B			
8542	0.32025844	124	[NH3+][C@@H](c1ccc(-n2cccn2)cc1)P(=O)([O-])[O-]	B			
2910	0.32018533	125	O=c1cc(CO)n([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
5011	0.320014	126	COC[C@H]1O[C]([O-])C(C)=C2C(=O)C(=O)[C@@H]3[C@H]([C@H](O[C](C)[O-])C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C	B			
9662	0.31988558	127	O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	B			
11618	0.31965405	128	O=C([O-])c1cc(Cl)c(O)c(Cl)c1	B			
249	0.3194734	129	O=C([O-])Cc1ccc([N+](=O)[O-])cc1	B			
582	0.3192583	130	O=C([O-])C(=O)Nc1ccc(I)cc1C(=O)[O-]	B			
296252	0.31923923	131	C=CCSS/C=C/C[S+]([O-])CC=C	B			
13662	0.31906798	132	NC(=O)c1cccc([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
14341	0.31899485	133	[NH3+]CCNc1ccc([N+](=O)[O-])cc1C(=O)[O-]	B			
3923	0.3188968	134	NC(=O)C1=CN([C@@H]2O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1	B			
3025	0.31888747	135	CC(C)c1c(C(=O)N(C)[C@H](C)c2ccccc2)nn(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]	B			
4728	0.3188058	136	C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)[O-])C1	B			
9425	0.3188012	137	CC(=[NH2+])C[C@@H](c1ccccc1)[C@]12Nc3cc(C)c(C)cc3N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H]1NC(=O)NC2=O	B			
10496	0.31876332	138	[NH3+]CCS(=O)(=O)[O-]	B			
7041	0.3187292	139	O=C([O-])[C@]1(O)C=C(CCO)[C@@H](O)[C@H](O)C1	B			
